Efficiency,Clustering,Modularity,Assortativity,Vagal_SD1,Sympathetic_SD2,Vagal_SD1_zscore,Sympathetic_SD2_zscore,Efficiency_zscore,Clustering_zscore,Modularity_zscore,Assortativity_zscore
0.4799097416744475,0.48,-0.002832861189801708,0.445,0.9456845786910832,0.8892539207313196,-0.02070353233679988,0.009177263940058644,0.9945497904963376,-0.19374426997443087,-0.5001975779839236,1.0491470948931592
0.47773109243697476,0.5327102803738317,0.13964084695792012,0.36833333333333335,1.4098085941775205,1.8361491317518857,0.7084817509475404,1.6091688109121305,0.9574202884511611,0.47295327930823,0.27676544451577567,0.2566214414966995
0.47860255213196395,0.49038461538461536,0.051955008034279604,0.315,1.5912185544108874,1.9215180974762849,0.9934949561029073,1.7534187996575281,0.9722720892692334,-0.062396123501598906,-0.20141860309738321,-0.29470075217040304
0.3589324618736381,0.49038461538461536,-0.009737510584250614,0.36166666666666664,1.1711307532512913,1.5051796218967282,0.33349497318496424,1.0499216926349209,-1.0671984159265635,-0.062396123501598906,-0.5378512428780069,0.18770616728831127
0.3526143790849672,0.5607476635514018,0.2062748770779678,0.30111111111111116,0.8049789197305928,1.1661923273020267,-0.24176620603034255,0.4771267311968134,-1.1748739718575747,0.8275796353096456,0.6401460156856437,-0.4382742401045438
0.29901960784313714,0.6272727272727273,0.3921052631578947,0.30944444444444447,0.6461462358975286,1.2034602507098355,-0.4913082501631772,0.5400992351568125,-2.0882597221689276,1.6690112618220965,1.6535494030056694,-0.35213014734405934
0.3386710239651416,0.6111111111111112,0.28973277074542897,0.34777777777777774,1.5392745421119403,1.2018384343526904,0.9118857136175011,0.5373588131629401,-1.4125027849467051,1.4645936451640416,1.0952734785582805,0.044132679354169944
0.32124183006535945,0.6111111111111112,0.4685990338164251,0.3350000000000001,2.0975506970934914,1.2041519841186923,1.7889934318950325,0.5412680736872514,-1.709538801308121,1.4645936451640416,2.0706988688680203,-0.08795492954523886
0.4647370059134768,0.45,0.023861171366594353,0.3638888888888888,1.8141694897390372,0.4608405691984855,1.3437731910384065,-0.7147230505664655,0.7359693298245751,-0.5731944708959451,-0.3546249211943734,0.21067792535777347
0.46184251478369137,0.4639175257731959,0.02969714789767713,0.3661111111111111,1.4267643110188342,0.787490672438077,0.7351208792315275,-0.1627745372377296,0.6866401342502659,-0.397160872530294,-0.3227991336594127,0.23364968342723677
0.35566448801742895,0.5643564356435643,0.03542721047930933,0.35777777777777786,0.24583009189688565,3.3277764095529307,-1.120244980705908,4.129607195157797,-1.1228926689943288,0.8732246118246793,-0.29155093495371653,0.1475055906667529
0.3529411764705881,0.5483870967741935,0.3184634448574969,0.4477777777777778,1.1922722262652257,1.8135604293585945,0.3667103433755301,1.5710001387447214,-1.1693045465507983,0.6712389837391292,1.2519527121290193,1.0778617924799874
0.4128229069405542,0.5882352941176471,0.48464912280701755,0.4027777777777778,1.2597841246673394,1.5120480244798333,0.4727782931449758,1.0615273972010313,-0.14877366176621457,1.17525253335025,2.1582260752252114,0.6126836915733699
0.42061935885465296,0.54,0.33898305084745756,0.34611111111111104,1.4399762594067407,2.0809759309237985,0.7558781725551159,2.022858525030646,-0.015903086590263186,0.5651561318685991,1.3638538853190405,0.026903860802072598
0.47888266417678177,0.4636363636363636,-0.018148820326678763,0.2916666666666667,2.260412025739883,1.1233128540061035,2.044864880263456,0.40467225681189467,0.9770458823893257,-0.4007171068407115,-0.5837212965575401,-0.5359042118997602
