Efficiency,Clustering,Modularity,Assortativity,Vagal_SD1,Sympathetic_SD2
0.3775599128540303,0.6521739130434783,0.15948275862068964,0.11944444444444445,0.10059582146789775,0.09095627284255758
0.37015250544662304,0.6532258064516129,0.19223544145272387,0.3127777777777777,0.0795509850227225,0.06317923289561964
0.35181294740118274,0.7433628318584071,0.6151790486370924,0.36277777777777775,0.07438551699297682,0.05280508396866303
0.29705882352941176,0.782608695652174,0.5627062706270627,0.2294444444444445,0.10751449753345176,0.05194374217727669
0.24945533769063183,0.78,0.4117647058823529,0.12444444444444451,0.15390847866196922,0.13093072089213037
0.29978213507625273,0.7226277372262774,0.40479257923215656,0.17944444444444452,0.15189448757010734,0.12082865161386162
0.40054466230936825,0.5309734513274337,0.24435211633341986,0.1783333333333334,0.1209207558627206,0.11894001958201085
0.26089324618736387,0.675,0.21621621621621623,0.35777777777777786,0.08699989604821942,0.05529274472160893
0.2603485838779956,0.7394366197183099,0.32026944274341707,0.18,0.11655629570808304,0.06646236503032087
0.33023653906006845,0.7111111111111111,0.4427860696517414,0.11944444444444445,0.16266337883922924,0.13370389757485038
0.2799564270152506,0.6521739130434783,0.2534722222222222,0.12444444444444451,0.14508927759976292,0.13962104163959665
0.3082788671023965,0.6328125,0.1839596186203029,0.2844444444444444,0.12370000469386273,0.13058263461784778
0.32026143790849654,0.6585365853658537,0.19821826280623614,0.22444444444444453,0.06718427862286061,0.08568795160158656
0.289760348583878,0.648,0.3163418290854573,0.3383333333333334,0.09636328008724572,0.10630506962346599
0.2908496732026144,0.6739130434782609,0.1666666666666667,0.18,0.12697979057783487,0.08998964314778826
0.2897603485838779,0.6796875,0.2435048395313296,0.2911111111111111,0.11770087924637149,0.06457658892455595
0.3550809212573918,0.672,0.5625990491283677,0.17277777777777786,0.059029628749573716,0.044083365604673574
0.34498910675381256,0.6694214876033058,0.5245955760977221,0.19500000000000003,0.06278070356739784,0.04110520583919413
0.31318082788671026,0.6170212765957447,0.0017825311942959027,0.12444444444444451,0.0582927744507705,0.059153363518751806
0.36873638344226567,0.5597014925373134,0.13336229365768898,0.11777777777777776,0.09575536536911376,0.08724997422984665
0.3958138811079986,0.6942148760330579,0.49488279960382975,0.26833333333333337,0.13284715187951393,0.09200497534101812
0.36928104575163373,0.6982758620689655,0.3588798820928518,0.3783333333333333,0.12158938373423422,0.08717693277073453
0.29302832244008703,0.7043478260869566,0.48626817447495974,0.2561111111111112,0.22609777265211717,0.22873189665181287
0.3848583877995641,0.6461538461538462,0.41641337386018235,0.165,0.2873574026969294,0.24381028564392715
0.3875816993464051,0.6230769230769231,0.2394366197183099,0.15500000000000003,0.1766528837124608,0.11591705725450382
0.40431061313414235,0.6666666666666666,0.41489361702127664,0.22277777777777785,0.1737252755951959,0.11699602701332437
0.384858387799564,0.6,0.3881932021466905,0.06166666666666672,0.05147090701619794,0.03880368796493324
0.3493464052287581,0.6147540983606558,0.14622178606476946,0.22944444444444445,0.061491135286571026,0.03829613802224214
0.3919389978213506,0.5263157894736842,0.07172995780590719,0.0,0.07340476747252396,0.05670064169438195
0.386710239651416,0.5454545454545454,0.07351735446843395,0.11944444444444445,0.125375224169269,0.11924170989005764
0.34989106753812627,0.6474820143884892,0.1944526408970198,0.11944444444444445,0.12797516139412443,0.11640939938243765
0.2549019607843137,0.7947019867549668,0.35024223425477347,0.12444444444444451,0.12953503093733276,0.11891561876641839
0.27559912854030505,0.7714285714285715,0.5868852459016394,0.12444444444444451,0.06587835215238257,0.06561528256009924
0.33387799564270143,0.6147540983606558,0.3891855807743656,0.17944444444444452,0.13185912053088567,0.12853284319309327
0.30991285403050106,0.6363636363636364,0.2749529190207157,0.12444444444444451,0.1676699386618601,0.15274958191832938
0.3169934640522875,0.5769230769230769,0.07073170731707322,0.12444444444444451,0.1703474691056571,0.14880190760052997
0.3921568627450977,0.5813953488372093,0.16453537936913892,0.0,0.13367381300715933,0.11874246421855802
0.30991285403050106,0.5909090909090909,0.32059447983014877,0.06444444444444448,0.0906100457297888,0.07162569235957124
