Efficiency,Clustering,Modularity,Assortativity,Vagal_SD1,Sympathetic_SD2
0.42581699346405216,0.42452830188679247,0.12885662431941924,0.2016666666666666,3.37533002582016,1.4903650611202564
0.3615468409586054,0.5454545454545454,0.19305127486690957,0.1627777777777778,0.0,4.51885427352028
0.3340958605664487,0.559322033898305,0.3690409422321929,0.2822222222222222,6.402630932775066,0.0
0.3996732026143788,0.39823008849557523,0.00396968603392278,0.0,0.8222612434727549,0.43840103612871695
0.4257080610021784,0.45132743362831856,-0.01836782143687515,0.28,0.7605331317774723,0.508142120585906
0.35468409586056626,0.6141732283464567,0.18780643785973142,0.22944444444444445,1.7841017799510108,2.555295393826931
0.3726579520697166,0.6190476190476191,0.2883895131086142,0.25333333333333335,2.3454418372898043,1.6282460817500455
0.3660130718954245,0.5163934426229508,0.20913884007029873,0.15500000000000003,0.8191796286182551,0.5497511118720559
0.4499999999999997,0.5128205128205128,0.40668824163969797,0.17277777777777786,0.7944740177272948,0.3339179951497211
0.38867102396514125,0.5714285714285714,0.3220338983050847,0.3044444444444444,3.049397993866986,4.768776707139064
0.4806100217864922,0.51,0.20588235294117646,0.29499999999999993,0.7627008003474851,0.8640708783436977
0.4657952069716775,0.4411764705882353,-0.023688663282571923,0.34611111111111115,1.2555810736329525,0.8798196257101348
0.47653283535636465,0.41935483870967744,0.10739191073919109,0.3094444444444444,1.1697698829459189,0.7797093484075401
0.41677559912854,0.4411764705882353,0.2630385487528345,0.27611111111111114,1.0109115762349445,0.6176843564255678
0.41437908496732007,0.42452830188679247,0.15513833992094855,0.26611111111111113,1.4390482915286622,0.7176653859761518
0.4190631808278864,0.46788990825688076,-0.009228937183685613,0.26611111111111113,2.0223488253948494,1.6068374272111576
0.4165577342047927,0.4766355140186916,0.03567643942069939,0.26611111111111113,2.260038610858107,1.599583804783077
0.41361655773420447,0.43243243243243246,0.3111931119311194,0.22166666666666668,1.8842961283763393,2.1244087064779427
0.3284313725490195,0.5864661654135338,0.25904145839458986,0.12277777777777779,1.4865931206773804,1.9454358541043946
0.4199346405228754,0.5238095238095238,0.19467787114845939,0.11833333333333332,0.9714864889878977,1.046393282186941
0.41971677559912807,0.5206611570247934,0.11171933316745457,0.17277777777777786,1.7082329114985046,0.5816773458219194
0.40457516339869254,0.5581395348837209,-0.02496714848883049,0.12277777777777779,2.0029499423799106,0.5415869707998009
0.3676470588235291,0.6090225563909775,0.09633861334718256,0.0,1.9901421013612406,1.6522444715892322
0.3453159041394334,0.5838926174496645,-0.32125951841942807,0.0,1.2023560600815564,1.8288312148290051
0.33191721132897595,0.5905511811023622,0.3769039047355303,0.18166666666666675,0.5642328298098365,0.5975144247155458
0.34694989106753804,0.5172413793103449,0.22490157480314962,0.22888888888888895,0.8890306195541765,0.937034507678943
0.39119203236850286,0.6330275229357798,0.6812019054598752,0.3527777777777777,0.8479210056003338,0.9049774866903701
