Efficiency,Clustering,Modularity,Assortativity,Vagal_SD1,Sympathetic_SD2
0.37782446311858087,0.5806451612903226,0.00976290097629011,0.46277777777777773,1.4897266487945573,1.642101763983459
0.38465608465608486,0.6195652173913043,-0.04551920341394026,0.4927777777777778,2.049047351087102,2.2040830409981855
0.4443355119825707,0.4838709677419355,0.04109589041095886,0.4261111111111111,2.190278648172562,1.9763041679695381
0.27668845315904134,0.6666666666666666,0.10404624277456642,0.06444444444444448,1.1811891139786934,0.6470863967433254
0.29738562091503257,0.6845637583892618,-0.05588144489039826,0.0,0.8185328641350044,0.8982551063523979
0.30228758169934633,0.62,-0.15,0.0,0.7581348460025658,0.38224580020176985
0.3061002178649237,0.68,-0.1166666666666667,0.0,1.5836215881537572,1.0020672733497125
0.3050108932461873,0.7105263157894737,-0.06103822019395322,0.0,1.5996403766837084,1.021770643841629
0.3006535947712418,0.6666666666666666,-0.0443037974683544,0.0,0.6682927645248083,0.7259493942244449
0.35392156862745067,0.6377952755905512,0.2399815753109166,0.2661111111111111,1.6700302851864366,1.6018101426212163
0.29847494553376896,0.6906474820143885,-0.03129810159055927,0.0,1.5623503041084617,1.6836316895892969
0.2739651416122004,0.7602739726027398,0.30020283975659223,0.17944444444444452,0.7318735724020566,0.6269058752023317
0.27342047930283225,0.7322834645669292,0.24780201888635622,0.32000000000000006,0.8812825814080897,1.0330306636488216
0.31862745098039197,0.6829268292682927,0.36883629191321493,0.32444444444444437,1.299638582350699,1.1033787487282432
0.2222222222222222,0.8283582089552238,0.6136154553817847,0.32000000000000006,1.042457415783452,0.7293816631951635
0.2363834422657952,0.8203125,0.5172968624296059,0.35777777777777786,1.3406950850545436,0.8770715611529349
0.3251633986928103,0.6692307692307692,0.31958762886597936,0.2911111111111111,1.3557104487768956,0.8321586791283471
0.32897603485838756,0.5859375,0.21857304643261607,0.27499999999999997,0.8104824726227772,0.5861303144567144
0.3333333333333332,0.5769230769230769,-0.08870967741935483,0.24444444444444446,0.8887833559120029,0.3304134273490531
0.24183006535947713,0.7865853658536586,0.008728179551122189,0.0,1.4417811787427066,0.9231373462096749
0.294553376906318,0.7153846153846154,0.5904436860068262,0.12444444444444451,0.8144108400210904,1.5195861642465054
0.2815904139433551,0.6610169491525424,0.5863570391872277,0.2583333333333334,0.5642707632883704,0.7492657007224626
0.47265795206971695,0.38461538461538464,-0.031746031746031717,0.4011111111111111,0.39033077447591746,0.3040681250829736
0.472549019607843,0.46987951807228917,0.22108575924468915,0.4211111111111111,0.5563801930971602,0.4260672315219442
0.43082788671023947,0.5060240963855421,0.18330308529945552,0.5016666666666667,0.7107356056595364,0.49823815601190397
0.4618736383442264,0.4044943820224719,0.044730856709628494,0.22,0.8685487911213925,0.4507497947571105
0.4543132067641871,0.4838709677419355,0.37409024745269287,0.25611111111111107,0.7878331080001295,0.458949644595053
0.33877995642701497,0.6,0.42076502732240434,0.43388888888888894,0.7265581608663642,0.6172660856266591
0.4096949891067534,0.5526315789473685,0.3523316062176166,0.1661111111111111,0.7981927780388565,0.9247499440435167
0.3528322440087145,0.6,0.39375928677563143,0.27611111111111114,1.6673004294841416,1.2077521211097588
0.38126361655773394,0.5833333333333334,0.4267515923566879,0.3805555555555556,1.280133862501132,1.1749008982625253
0.4270930594460007,0.5607476635514018,0.3096944549226707,0.23500000000000004,0.898260136216488,0.5983883421787475
0.3366013071895422,0.5588235294117647,0.4065656565656565,0.31777777777777777,1.352239037684929,0.9976134089315085
0.4703703703703697,0.4838709677419355,0.09090909090909094,0.42277777777777775,1.9446522473905838,1.935849326247343
0.5018518518518518,0.40384615384615385,-0.0479214780600462,0.0,2.2361136121189618,0.9636957444728282
0.3322440087145967,0.6617647058823529,0.29350520575111544,0.17111111111111119,0.6386913462245966,0.3060188926565818
0.35010893246187347,0.5853658536585366,0.2181947405828002,0.1783333333333334,1.8955300202363419,2.616116553792123
0.3338779956427014,0.576,0.1238447319778189,0.06444444444444448,3.1417732901992697,2.0620693694848398
0.3973389355742295,0.5510204081632653,0.06847133757961785,0.3977777777777778,1.2278189085970086,1.313661050879526
0.4189542483660129,0.5478260869565217,0.21852387843704774,0.2849999999999999,0.783878330268045,1.4660774065924704
0.3183006535947711,0.6578947368421053,0.4418960244648318,0.32111111111111107,0.6902936183545488,0.5256382367774025
0.35915032679738523,0.6048387096774194,0.23158340389500426,0.1955555555555556,1.8040088085455097,1.9101921126892958
0.2968409586056644,0.7450980392156863,0.21630094043887144,0.06166666666666672,1.3062564150030627,2.3197523528012907
0.39054621848739496,0.6055045871559633,0.5712243925678895,0.24944444444444447,1.0193206813616515,0.5047058790322024
0.3971833177715529,0.5769230769230769,0.14231257941550188,0.3533333333333333,1.2612883646681503,1.0010437821584062
0.35108932461873626,0.5798319327731093,0.27829414980863854,0.0,1.0529492531873836,1.203649889940049
0.39433551198257044,0.5242718446601942,-0.10174593618302222,0.1866666666666666,1.2711274687359932,1.524750146739668
0.39215686274509765,0.54,-0.11818181818181815,0.2577777777777777,0.09253155144433337,2.288895798747837
0.36764705882352916,0.518796992481203,-0.047193521362747806,0.0,0.39222329268941303,3.899433723050062
0.4122004357298471,0.5789473684210527,0.26160337552742624,0.2016666666666666,1.378141263643326,0.8740804775575803
0.3104575163398693,0.5546218487394958,-0.20995283785981456,0.35777777777777786,1.0051859851520482,0.7289754692878369
0.3566604419545596,0.6696428571428571,0.5076201641266119,0.3561111111111111,0.3613595026728694,0.8958903087716574
0.356862745098039,0.5887850467289719,0.6059394631639066,0.2644444444444445,1.0642738681309494,0.6473304789429621
0.43453159041394307,0.37894736842105264,0.329700272479564,0.1627777777777778,1.1379687590509362,0.5405674673948027
0.3632897603485835,0.6,0.5238095238095237,0.3583333333333333,0.7647785599293032,0.6610289675817329
0.2668845315904139,0.743801652892562,0.5114385420705702,0.36166666666666664,1.383714284875302,0.8609816477815305
0.2820261437908496,0.8,0.6615384615384612,0.27611111111111114,2.0263923469746796,0.9097349741076445
0.21786492374727665,0.8913043478260869,0.7743055555555558,0.2911111111111112,1.7838860650470696,0.9256298319809464
0.4328976034858386,0.5934065934065934,0.3237150586113615,0.47,0.951054894201094,0.8647462184756473
0.36143790849673196,0.6116504854368932,0.2910195813639434,0.26611111111111113,0.7075366928545056,1.0460950471509214
0.41710239651416064,0.51,0.24175824175824182,0.2111111111111112,0.781011004579165,0.631900844784279
0.4482570806100217,0.5309734513274337,0.10226899046366322,0.25611111111111107,0.7821773046062187,0.5089966310389005
0.3938219732337378,0.5588235294117647,-0.13095238095238101,0.4394444444444444,0.5401641822168515,0.4461351959025264
0.445704948646125,0.4948453608247423,-0.034482758620689676,0.06166666666666672,0.8563781196917157,0.5630461457975036
0.39978213507625243,0.5428571428571428,0.1069182389937107,0.3961111111111111,0.9582028438351541,0.43706825017519585
0.39814814814814764,0.584070796460177,-0.2125586430891374,0.05777777777777785,1.0216267975521014,0.7778590763523143
0.35065359477124153,0.6190476190476191,0.14556962025316456,0.2911111111111111,0.6254610116152574,0.92243271399965
0.3843137254901957,0.5609756097560976,0.12225705329153612,0.14000000000000007,0.9976625832261574,0.7468762549709125
0.3866013071895421,0.6,-0.03448275862068968,0.0,1.1772957014611822,0.808999989065783
0.40675381263616545,0.5204081632653061,-0.3551980198019801,0.45111111111111113,0.6967296578295847,0.5192217862940071
0.3644880174291939,0.6363636363636364,0.1891891891891892,0.4816666666666667,1.4897588168550844,1.5839978361070979
0.39978213507625215,0.49514563106796117,-0.2386457473162676,0.38611111111111107,0.8053398896557249,0.9128402557619056
0.41622574955908287,0.5480769230769231,0.5033112582781458,0.31277777777777777,1.0926804550197768,0.9461042942517248
0.42398070339246774,0.5454545454545454,0.4589877835951134,0.38166666666666665,1.5939396764045373,1.0639802920588561
0.4193899782135074,0.504424778761062,0.17195076464005968,0.19111111111111118,1.3848530093588929,2.4134378897426383
0.4105664488017427,0.5454545454545454,-0.030837004405286344,0.3416666666666666,1.5002480760934336,1.7166250946048105
0.42167755991285366,0.4857142857142857,0.009009009009009031,0.37277777777777776,1.5002480760934336,1.7166250946048105
